,ANN_DT,REPORT_PERIOD,IFLISTED_DATA,OPER_REV,NET_PROFIT_INCL_MIN_INT_INC,NET_PROFIT_EXCL_MIN_INT_INC,TOT_SHRHLDR_EQY_EXCL_MIN_INT,TOT_SHRHLDR_EQY_INCL_MIN_INT,S_INFO_COMPNAME,S_INFO_COMPCODE,OPDATE,OPMODE,code
2532,20170208,20170131,1,689753770.56,238569340.14,238569340.14,76060414483.5,76060414483.5,华泰证券股份有限公司,2002077,2017-02-07 17:19:52,0,601688.SH
2534,20170208,20170131,1,183694600.0,73545000.0,73545000.0,19852959000.0,19852959000.0,东吴证券股份有限公司,2024609,2017-02-07 17:19:52,0,601555.SH
2535,20170208,20170131,1,223031600.0,83147700.0,83147700.0,12509012400.0,12509012400.0,西部证券股份有限公司,502030478,2017-02-07 17:19:52,0,002673.SZ
2537,20170208,20170131,1,331380300.0,102627000.0,102627000.0,24561383100.0,24561383100.0,长江证券股份有限公司,1000783,2017-02-07 17:22:55,0,000783.SZ
2538,20170208,20170131,1,475613969.66,189289050.38,189289050.38,57185916345.5,57185916345.5,招商证券股份有限公司,2024359,2017-02-07 17:22:55,0,600999.SH
2539,20170208,20170131,1,243980500.0,52989300.0,52989300.0,34817146300.0,34817146300.0,方正证券股份有限公司,2002179,2017-02-07 17:24:58,0,601901.SH
2540,20170208,20170131,1,414368800.0,129310300.0,129310300.0,29615856800.0,29615856800.0,兴业证券股份有限公司,2023060,2017-02-07 17:24:58,0,601377.SH
2542,20170208,20170131,1,1047437868.75,459917592.21,459917592.21,72141685901.6,72141685901.6,广发证券股份有限公司,1000776,2017-02-07 17:24:58,0,000776.SZ
2547,20170208,20170131,1,176697400.0,42706300.0,42706300.0,19975673600.0,19975673600.0,国元证券股份有限公司,1000728,2017-02-07 17:37:23,0,000728.SZ
2549,20170208,20170131,1,82491400.0,7523400.0,7523400.0,14749883400.0,14749883400.0,东北证券股份有限公司,1000686,2017-02-07 17:39:26,0,000686.SZ
2551,20170208,20170131,1,-76602800.0,-144200200.0,-144200200.0,11631854700.0,11631854700.0,太平洋证券股份有限公司,04955EEF73,2017-02-07 17:42:29,0,601099.SH
2552,20170208,20170131,1,123613500.0,44802000.0,44802000.0,12033666700.0,12033666700.0,山西证券股份有限公司,2002097,2017-02-07 18:48:22,0,002500.SZ
2554,20170208,20170131,1,345684500.0,114761700.0,114761700.0,17479153500.0,17479153500.0,国金证券股份有限公司,1600109,2017-02-07 20:51:06,0,600109.SH
2555,20170208,20170131,1,948360000.0,277590000.0,277590000.0,1.1897787e+11,1.1897787e+11,中信证券股份有限公司,08D39EC855,2017-02-07 21:00:16,0,600030.SH
2559,20170208,20170131,1,178500109.71,60967086.88,60967086.88,13549544585.0,13549544585.0,国海证券股份有限公司,1000750,2017-02-07 21:17:24,0,000750.SZ
2560,20170208,20170131,1,835039500.0,331673400.0,331673400.0,1.015578932e+11,1.015578932e+11,海通证券股份有限公司,1600837,2017-02-07 21:24:20,0,600837.SH
2562,20170208,20170131,1,110252000.0,10205300.0,10205300.0,18641334400.0,18641334400.0,西南证券股份有限公司,1600369,2017-02-08 20:09:13,1,600369.SH
2563,20170208,20170131,1,88732700.0,18938300.0,18938300.0,11733036300.0,11733036300.0,华安证券股份有限公司,602406,2017-02-07 21:33:30,0,600909.SH
2564,20170208,20170131,1,1039968700.0,426809000.0,426809000.0,90757659900.0,90757659900.0,国泰君安证券股份有限公司,2024680,2017-02-07 21:39:26,0,601211.SH
2567,20170208,20170131,1,114670000.0,10840000.0,10840000.0,18375350000.0,18375350000.0,东兴证券股份有限公司,1uI61F44C3,2017-02-07 21:48:28,0,601198.SH
2568,20170208,20170131,1,790996800.0,313137600.0,313137600.0,47879078900.0,47879078900.0,国信证券股份有限公司,2002075,2017-02-07 21:55:35,0,002736.SZ
2569,20170111,20161231,1,379828700.0,173678800.0,173678800.0,11761380787.5,11761380787.5,太平洋证券股份有限公司,04955EEF73,2017-03-01 15:52:32,0,601099.SH
2571,20170805,20170731,1,234362300.0,92053400.0,92053400.0,19745995600.0,19745995600.0,国元证券股份有限公司,1000728,2017-08-07 09:20:49,0,000728.SZ
2574,20170808,20170731,1,537459115.44,202483970.16,202483970.16,47700152631.8,47700152631.8,光大证券股份有限公司,0yJ94AEF7F,2017-08-08 00:36:18,0,601788.SH
2577,20170808,20170731,1,110294400.0,41956700.0,41956700.0,10140126500.0,10140126500.0,中原证券股份有限公司,04C564FD3B,2017-08-08 00:40:23,0,601375.SH
2581,20170711,20170630,1,450374300.0,61254200.0,61254200.0,19839330587.8,19839330587.8,东吴证券股份有限公司,2024609,2017-08-29 18:37:45,0,601555.SH
2582,20170307,20170228,1,136935500.0,24829900.0,24829900.0,12546380300.0,12546380300.0,西部证券股份有限公司,502030478,2017-03-06 16:14:24,0,002673.SZ
2583,20170307,20170228,1,232090800.0,105906300.0,105906300.0,19971427200.0,19971427200.0,东吴证券股份有限公司,2024609,2017-03-06 16:10:19,0,601555.SH
2586,20170307,20170228,1,856572500.0,356585100.0,356585100.0,48371910600.0,48371910600.0,国信证券股份有限公司,2002075,2017-03-06 19:18:43,0,002736.SZ
2587,20170307,20170228,1,722668017.96,370570311.37,370570311.37,61529102947.1,61529102947.1,招商证券股份有限公司,2024359,2017-03-06 18:15:32,0,600999.SH
2589,20170307,20170228,1,217695000.0,96737900.0,96737900.0,34891573200.0,34891573200.0,方正证券股份有限公司,2002179,2017-03-06 19:06:40,0,601901.SH
2592,20170307,20170228,1,257391500.0,73046500.0,73046500.0,17554679600.0,17554679600.0,国金证券股份有限公司,1600109,2017-03-06 18:47:20,0,600109.SH
2593,20170307,20170228,1,1001541700.0,450285300.0,450285300.0,91293471200.0,91293471200.0,国泰君安证券股份有限公司,2024680,2017-03-06 19:15:40,0,601211.SH
2596,20170307,20170228,1,329693500.0,126131200.0,126131200.0,38418626100.0,38418626100.0,东方证券股份有限公司,2002156,2017-03-06 18:11:28,0,600958.SH
2599,20170307,20170228,1,1172020000.0,471130000.0,471130000.0,1.196384e+11,1.196384e+11,中信证券股份有限公司,08D39EC855,2017-03-06 19:03:37,0,600030.SH
2601,20170307,20170228,1,623701321.15,320762255.23,320762255.23,76966314898.6,76966314898.6,华泰证券股份有限公司,2002077,2017-03-06 19:09:44,0,601688.SH
2603,20170307,20170228,1,88765700.0,8127400.0,8127400.0,14901111600.0,14901111600.0,东北证券股份有限公司,1000686,2017-03-06 20:07:05,0,000686.SZ
2605,20170307,20170228,1,91192500.0,28967200.0,28967200.0,12090367100.0,12090367100.0,山西证券股份有限公司,2002097,2017-03-06 19:25:51,0,002500.SZ
2606,20170307,20170228,0,460780000.0,165110000.0,165110000.0,46746330000.0,46746330000.0,申万宏源证券有限公司,a1pXByJ0HN,2017-03-06 19:32:49,0,000166.SZ
2610,20170307,20170228,1,167430000.0,53730000.0,53730000.0,18447810000.0,18447810000.0,东兴证券股份有限公司,1uI61F44C3,2017-03-06 19:25:51,0,601198.SH
2611,20170307,20170228,1,146161200.0,20733600.0,20733600.0,18692680300.0,18692680300.0,西南证券股份有限公司,1600369,2017-03-06 19:33:50,0,600369.SH
2612,20170307,20170228,1,188528500.0,30128500.0,30128500.0,24581041300.0,24581041300.0,长江证券股份有限公司,1000783,2017-03-06 19:28:44,0,000783.SZ
2615,20170307,20170228,1,61178900.0,12013400.0,12013400.0,8477695200.0,8477695200.0,第一创业证券股份有限公司,2002098,2017-03-07 13:12:43,0,002797.SZ
2617,20170308,20170228,1,367292517.84,119026033.84,119026033.84,47112962275.2,47112962275.2,光大证券股份有限公司,0yJ94AEF7F,2017-03-07 18:14:10,0,601788.SH
2623,20170412,20170331,1,285774600.0,109028800.0,109028800.0,12599007800.0,12599007800.0,西部证券股份有限公司,502030478,2017-04-11 16:41:47,0,002673.SZ
2624,20170412,20170331,1,722250600.0,448723600.0,448723600.0,30195158300.0,30195158300.0,兴业证券股份有限公司,2023060,2017-04-11 16:56:03,0,601377.SH
2627,20170412,20170331,1,146500600.0,52359800.0,52359800.0,11685205100.0,11685205100.0,太平洋证券股份有限公司,04955EEF73,2017-04-11 16:51:59,0,601099.SH
2628,20170412,20170331,1,116602200.0,44159200.0,44159200.0,8510781900.0,8510781900.0,第一创业证券股份有限公司,2002098,2017-04-11 16:47:00,0,002797.SZ
2629,20170412,20170331,1,1278295542.43,560525324.24,560525324.24,73392903050.1,73392903050.1,广发证券股份有限公司,1000776,2017-04-11 17:11:21,0,000776.SZ
2631,20170412,20170331,1,2112820000.0,906120000.0,906120000.0,1.2081112e+11,1.2081112e+11,中信证券股份有限公司,08D39EC855,2017-04-11 17:11:21,0,600030.SH
2632,20170411,20170331,1,204351000.0,93982000.0,93982000.0,11877828700.0,11877828700.0,华安证券股份有限公司,602406,2017-04-10 19:25:58,0,600909.SH
2635,20170411,20170331,1,196589900.0,80689900.0,80689900.0,10558447300.0,10558447300.0,中原证券股份有限公司,04C564FD3B,2017-04-10 19:29:01,0,601375.SH
2636,20170411,20170331,1,723683700.0,431122800.0,431122800.0,38794423900.0,38794423900.0,东方证券股份有限公司,2002156,2017-04-10 19:32:04,0,600958.SH
2639,20170412,20170331,1,1065493700.0,422327700.0,422327700.0,62012902500.0,62012902500.0,中国银河证券股份有限公司,604498,2017-04-12 08:33:22,1,601881.SH
2641,20170412,20170331,1,611791995.47,416044141.54,416044141.54,47533332415.1,47533332415.1,光大证券股份有限公司,0yJ94AEF7F,2017-04-11 17:18:31,0,601788.SH
2643,20170412,20170331,1,321121700.0,135227000.0,135227000.0,20061547600.0,20061547600.0,东吴证券股份有限公司,2024609,2017-04-11 17:03:12,0,601555.SH
2644,20170412,20170331,1,2997103680.71,2454048726.51,2454048726.51,79582108935.9,79582108935.9,华泰证券股份有限公司,2002077,2017-04-11 17:03:12,0,601688.SH
2647,20170412,20170331,1,340204300.0,143866000.0,143866000.0,35167690000.0,35167690000.0,方正证券股份有限公司,2002179,2017-04-11 17:11:21,0,601901.SH
2651,20170412,20170331,1,256757100.0,139412900.0,139412900.0,15004708100.0,15004708100.0,东北证券股份有限公司,1000686,2017-04-11 19:07:48,0,000686.SZ
2652,20170412,20170331,1,247248776.58,121799540.37,121799540.37,13700845869.7,13700845869.7,国海证券股份有限公司,1000750,2017-04-11 19:08:08,0,000750.SZ
2653,20170412,20170331,1,240187700.0,108996700.0,108996700.0,12216880000.0,12216880000.0,山西证券股份有限公司,2002097,2017-04-11 21:27:11,0,002500.SZ
2657,20170412,20170331,1,386951600.0,172688000.0,172688000.0,24812498400.0,24812498400.0,长江证券股份有限公司,1000783,2017-04-11 20:45:23,1,000783.SZ
2660,20170412,20170331,0,1086610000.0,498950000.0,498950000.0,47346660000.0,47346660000.0,申万宏源证券有限公司,a1pXByJ0HN,2017-04-11 21:13:56,0,000166.SZ
2661,20170412,20170331,1,292143600.0,69581300.0,69581300.0,18784646700.0,18784646700.0,西南证券股份有限公司,1600369,2017-04-11 20:45:23,0,600369.SH
2662,20170412,20170331,1,381800000.0,226440000.0,226440000.0,18628000000.0,18628000000.0,东兴证券股份有限公司,1uI61F44C3,2017-04-11 21:38:24,0,601198.SH
2663,20170412,20170331,1,1046603300.0,898373100.0,898373100.0,1.032400758e+11,1.032400758e+11,海通证券股份有限公司,1600837,2017-04-11 20:55:34,0,600837.SH
2665,20170412,20170331,1,329432200.0,83322100.0,83322100.0,20042529700.0,20042529700.0,国元证券股份有限公司,1000728,2017-04-11 21:30:14,0,000728.SZ
2666,20170412,20170331,1,1007492865.79,502175171.84,502175171.84,67076504617.2,67076504617.2,招商证券股份有限公司,2024359,2017-04-11 20:28:12,0,600999.SH
2667,20170412,20170331,1,365852500.0,94914100.0,94914100.0,17712616900.0,17712616900.0,国金证券股份有限公司,1600109,2017-04-11 21:09:52,0,600109.SH
2671,20170111,20161231,1,1080156200.0,337156000.0,337156000.0,47459138829.3,47459138829.3,国信证券股份有限公司,2002075,2017-04-25 17:18:00,0,002736.SZ
2672,20170607,20170531,1,70297000.0,1674300.0,1674300.0,14775880000.0,14775880000.0,东北证券股份有限公司,1000686,2017-06-06 19:02:46,0,000686.SZ
2673,20170607,20170531,1,146042900.0,25537800.0,25537800.0,17014018700.0,17014018700.0,西部证券股份有限公司,502030478,2017-06-06 19:02:46,0,002673.SZ
2677,20170607,20170531,1,765565300.0,100757000.0,100757000.0,47413311600.0,47413311600.0,国信证券股份有限公司,2002075,2017-06-06 19:32:02,0,002736.SZ
2678,20170607,20170531,1,591508122.58,258195791.04,258195791.04,69959245675.1,69959245675.1,招商证券股份有限公司,2024359,2017-06-06 19:39:11,0,600999.SH
2679,20170607,20170531,1,316847800.0,157663500.0,157663500.0,38450803000.0,38450803000.0,东方证券股份有限公司,2002156,2017-06-06 19:04:48,0,600958.SH
2680,20170607,20170531,1,939408022.69,396840772.69,396840772.69,71277778968.6,71277778968.6,广发证券股份有限公司,1000776,2017-06-06 19:02:46,0,000776.SZ
2682,20170209,20170131,1,684092000.0,251736500.0,251736500.0,61136600600.0,61136600600.0,中国银河证券股份有限公司,604498,2017-02-08 16:52:56,0,601881.SH
2686,20170209,20170131,1,189061600.0,28246000.0,28246000.0,38446354800.0,38446354800.0,东方证券股份有限公司,2002156,2017-02-08 17:08:12,0,600958.SH
2688,20170209,20170131,1,80252000.0,25665600.0,25665600.0,8462420400.0,8462420400.0,第一创业证券股份有限公司,2002098,2017-02-08 17:14:19,0,002797.SZ
2690,20170209,20170131,0,410720000.0,103320000.0,103320000.0,46604510000.0,46604510000.0,申万宏源证券有限公司,a1pXByJ0HN,2017-02-08 18:32:02,0,000166.SZ
2693,20170209,20170131,1,335174893.1,125175320.16,125175320.16,46883997887.4,46883997887.4,光大证券股份有限公司,0yJ94AEF7F,2017-02-08 18:41:12,0,601788.SH
2694,20170209,20170131,1,53334100.0,2391100.0,2391100.0,10477284100.0,10477284100.0,中原证券股份有限公司,04C564FD3B,2017-02-08 18:46:17,0,601375.SH
2696,20170307,20170228,1,405525800.0,134324700.0,134324700.0,29712617600.0,29712617600.0,兴业证券股份有限公司,2023060,2017-03-06 16:24:46,0,601377.SH
2699,20170307,20170228,1,80235200.0,10006000.0,10006000.0,11653105800.0,11653105800.0,太平洋证券股份有限公司,04955EEF73,2017-03-06 17:26:45,0,601099.SH
2700,20170307,20170228,1,152956800.0,46783400.0,46783400.0,20020394600.0,20020394600.0,国元证券股份有限公司,1000728,2017-03-07 08:29:05,1,000728.SZ
2701,20170307,20170228,1,143540364.51,28630447.65,28630447.65,13579449768.2,13579449768.2,国海证券股份有限公司,1000750,2017-03-06 16:31:53,0,000750.SZ
2702,20170307,20170228,1,846455800.0,397758400.0,397758400.0,1.019996096e+11,1.019996096e+11,海通证券股份有限公司,1600837,2017-03-07 09:27:33,1,600837.SH
2703,20170307,20170228,1,889498733.2,359805839.76,359805839.76,72538802271.7,72538802271.7,广发证券股份有限公司,1000776,2017-03-06 17:29:49,0,000776.SZ
2706,20170308,20170228,1,117527700.0,43636400.0,43636400.0,11781210100.0,11781210100.0,华安证券股份有限公司,602406,2017-03-07 15:51:25,0,600909.SH
2707,20170308,20170228,1,113695600.0,44883200.0,44883200.0,10506667400.0,10506667400.0,中原证券股份有限公司,04C564FD3B,2017-03-07 16:34:56,0,601375.SH
2709,20170308,20170228,1,832137500.0,315930100.0,315930100.0,61529982400.0,61529982400.0,中国银河证券股份有限公司,604498,2017-03-07 17:05:26,0,601881.SH
2711,20170607,20170531,1,121344200.0,44763300.0,44763300.0,11920887100.0,11920887100.0,华安证券股份有限公司,602406,2017-06-06 19:49:36,0,600909.SH
2714,20170607,20170531,1,121058969.71,16656733.66,16656733.66,13324248030.4,13324248030.4,国海证券股份有限公司,1000750,2017-06-06 19:28:58,0,000750.SZ
2715,20170607,20170531,1,-11047100.0,-76768000.0,-76768000.0,11298098700.0,11298098700.0,太平洋证券股份有限公司,04955EEF73,2017-06-06 19:36:07,0,601099.SH
2716,20170607,20170531,1,171710000.0,52100000.0,52100000.0,18651030000.0,18651030000.0,东兴证券股份有限公司,1uI61F44C3,2017-06-06 19:49:36,0,601198.SH
2717,20170607,20170531,1,378813700.0,117201300.0,117201300.0,30303470900.0,30303470900.0,兴业证券股份有限公司,2023060,2017-06-06 19:02:46,0,601377.SH
2723,20170607,20170531,1,46095400.0,-8122200.0,-8122200.0,11951986900.0,11951986900.0,山西证券股份有限公司,2002097,2017-06-06 20:58:52,0,002500.SZ
2726,20170607,20170531,1,144450800.0,49914100.0,49914100.0,19438626300.0,19438626300.0,国元证券股份有限公司,1000728,2017-06-06 20:49:53,0,000728.SZ
2728,20170607,20170531,0,420930000.0,128070000.0,128070000.0,47301460000.0,47301460000.0,申万宏源证券有限公司,a1pXByJ0HN,2017-06-06 20:52:56,0,000166.SZ
2729,20170607,20170531,1,1066070800.0,554844700.0,554844700.0,1.051523234e+11,1.051523234e+11,国泰君安证券股份有限公司,2024680,2017-06-06 19:57:45,0,601211.SH
2735,20170607,20170531,1,280465900.0,72515000.0,72515000.0,24075758700.0,24075758700.0,长江证券股份有限公司,1000783,2017-06-06 20:42:45,0,000783.SZ
2738,20170607,20170531,1,263281000.0,64626800.0,64626800.0,17665662100.0,17665662100.0,国金证券股份有限公司,1600109,2017-06-06 20:30:30,0,600109.SH
2741,20170607,20170531,1,80716800.0,30715600.0,30715600.0,8410447800.0,8410447800.0,第一创业证券股份有限公司,2002098,2017-06-06 20:49:53,0,002797.SZ
2743,20170607,20170531,1,1248850000.0,522480000.0,522480000.0,1.2116843e+11,1.2116843e+11,中信证券股份有限公司,08D39EC855,2017-06-06 20:20:29,0,600030.SH
2744,20170607,20170531,1,223470500.0,60639800.0,60639800.0,35136233500.0,35136233500.0,方正证券股份有限公司,2002179,2017-06-06 20:20:29,0,601901.SH
2745,20170607,20170531,1,1165027600.0,696899800.0,696899800.0,1.043467119e+11,1.043467119e+11,海通证券股份有限公司,1600837,2017-06-06 20:42:45,0,600837.SH
2748,20170607,20170531,1,833331000.0,351965000.0,351965000.0,79603705600.0,79603705600.0,华泰证券股份有限公司,2002077,2017-06-06 20:30:30,0,601688.SH
2750,20170608,20170531,1,137215200.0,26450100.0,26450100.0,18129151000.0,18129151000.0,西南证券股份有限公司,1600369,2017-06-07 18:50:13,0,600369.SH
2754,20170608,20170531,1,-9616800.0,-49978800.0,-49978800.0,10053983800.0,10053983800.0,中原证券股份有限公司,04C564FD3B,2017-06-07 18:47:10,0,601375.SH
2755,20170608,20170531,1,552561600.0,194270800.0,194270800.0,61941528400.0,61941528400.0,中国银河证券股份有限公司,604498,2017-06-07 18:42:04,0,601881.SH
2757,20170608,20170531,1,231335669.78,115651828.72,115651828.72,47503797069.0,47503797069.0,光大证券股份有限公司,0yJ94AEF7F,2017-06-07 18:51:14,0,601788.SH
2759,20170608,20170531,1,30801600.0,-58772200.0,-58772200.0,19406858300.0,19406858300.0,东吴证券股份有限公司,2024609,2017-06-07 18:37:59,0,601555.SH
2766,20170707,20170630,1,346151100.0,166653000.0,166653000.0,17237505600.0,17237505600.0,西部证券股份有限公司,502030478,2017-07-06 18:08:22,0,002673.SZ
2767,20170708,20170630,1,195013900.0,58353700.0,58353700.0,10095558000.0,10095558000.0,中原证券股份有限公司,04C564FD3B,2017-07-07 17:45:54,0,601375.SH
2768,20170708,20170630,1,1060706400.0,537450200.0,537450200.0,38532781000.0,38532781000.0,东方证券股份有限公司,2002156,2017-07-07 18:49:55,0,600958.SH
